id,captions
82457,"['a young girl is talking on a cell phone', 'a young girl talking on a cell phone', 'two photos of a girl talking on a cell phone', 'two pictures of a young girl talking on a cell phone', 'two pictures of a girl talking on a cell phone']"
17869,"['a woman sitting in front of a laptop computer', 'a woman wearing glasses using a laptop computer', 'a woman sitting at a table using a laptop', 'a woman sitting at a table with a laptop', 'a woman using a laptop on a table']"
60439,"['a group of young women standing next to each other', 'a group of women standing next to each other', 'a group of young women are posing for a picture', 'a group of women pose for a picture', 'a group of women pose for a photo']"
38652,"['a couple of people sitting next to each other', 'a collage of photos of a man and a woman', 'a collage of photos of a man and woman', 'a couple of people sitting next to each other in front of a sign', 'a couple of people sitting next to each other in front of a poster']"
71534,"['a woman and a child are looking at something', 'a woman holding a baby next to a tall building', 'a woman is holding a baby next to a building', 'a woman and a child are looking at something in the distance', 'a woman and a child are looking at the city']"
79168,"['a sign on the side of a building', 'a sign on the side of a brick building', 'a couple of signs that are on a building', 'a couple of signs that are on the side of a building', 'a couple of signs that are on the side of the building']"
45691,"['a woman in a pink dress standing in a room', 'a woman in a pink dress standing in front of a wall', 'a woman in a pink dress is posing', 'a woman in a pink dress holding a pair of scissors', 'a woman in a pink dress is posing for a picture']"
34068,"['a woman in a pink dress holding an umbrella', 'a woman in a white dress holding a pink umbrella', 'a woman in a pink dress holding a pink umbrella', 'a woman in a pink dress holds a pink umbrella', 'a woman in a pink dress holding a umbrella']"
23514,"['a group of men standing next to each other', 'a group of men standing next to each other holding flags', 'a group of men standing next to each other near a flag', 'a group of men standing next to each other on a field', 'a group of men standing next to each other on a stage']"
43586,"['a picture of a tree branch with writing on it', 'a picture of a UNK of a tree', 'a UNK image of a UNK of UNK', 'a picture of a UNK of UNK UNK', 'a picture of a tree branch with writing on them']"
42698,"['a group of men sitting on the back of a motorcycle', 'a group of men standing next to each other', 'a group of men sitting next to each other in a field', 'a group of men standing next to each other in a field', 'a group of men sitting next to each other on dirt']"
84973,"['a picture of an orange with a bite taken out', 'a picture of an orange with a bite taken out of it', 'a picture of an orange and a cupcake', 'a picture of an orange with a bite out of it', 'a picture of a cupcake with a bite out of it']"
27014,"['a red apple sitting on top of a table', 'a red apple sitting on top of a white surface', 'a red apple sitting on top of a white table', 'a red apple sitting on a white surface', 'a red apple sitting on top of a white counter']"
47938,"['a baseball player with a helmet on his head', 'a man with a helmet on and a helmet on', 'a baseball player with a helmet on and a helmet', 'a baseball player with a helmet on and a helmet on', 'a baseball player with a helmet on his head and a helmet on']"
41385,"['a black and white photo of an old man eating something', 'a black and white photo of an older man eating food', 'a black and white photo of a man eating food', 'a black and white photo of an older man eating a doughnut', 'a black and white photo of an old man eating a sandwich']"
38120,"['a wooden bat sitting on top of a wooden shelf', 'a wooden bat sitting on top of a white counter', 'a wooden bat sitting on top of a white shelf', 'a wooden bat sitting on top of a wooden table', 'a wooden bat sitting on top of a table']"
56821,"['a young man standing next to a giant banana', 'a man is posing with a giant banana', 'a young man standing next to a large banana', 'a man in a uniform standing next to a giant banana', 'a man in a uniform standing next to a banana']"
70158,"['two men standing next to each other looking at something', 'two men standing next to each other in a room', 'two men standing next to each other in front of a mirror', 'two men standing next to each other in front of a camera', 'two men standing next to each other looking at the camera']"
63124,"['a man and a woman sitting on a bus', 'a man and a woman sitting on a couch', 'a woman sitting on a couch next to a man', 'a man and a woman sitting on a train', 'a woman sitting on a blue couch next to a man']"
57281,"['a smiling man wearing a shirt and tie', 'a smiling man wearing a blue shirt and tie', 'a man wearing a blue shirt and a tie', 'a man in a shirt and tie posing for a picture', 'a man in a shirt and tie posing for a photo']"
26478,"['an animal with horns standing in a field', 'an animal with horns standing in the grass', 'an animal with horns is standing in the grass', 'an animal with large horns standing in a field', 'a goat with large horns standing on a grass covered field']"
67342,"['a white dog standing on top of a grass covered field', 'a white dog standing in a grassy field', 'a white dog standing on top of a lush green field', 'a white dog is walking in the grass', 'a white dog standing in a field of grass']"
54978,"['a man standing in front of a microphone', 'a man in a suit standing in front of a microphone', 'a man in a suit and bow tie', 'a man in a suit standing in front of a screen', 'a man in a suit and bow tie standing in front of a microphone']"
80297,"['a group of young people standing around each other', 'a group of young people standing next to each other', 'a group of people standing around each other', 'a group of people standing around each other holding signs', 'a group of young people standing around each other holding signs']"
